Word,Frequency
s,54
productivity,54
going,54
keep,54
sense,54
times,54
question,54
d,53
dollars,53
idea,53
required,53
ceiling,53
especially,53
words,53
require,53
read,53
needs,53
statistics,53
productive,53
expensive,53
place,53
occur,52
permits,52
earning,52
requires,52
plant,52
movement,52
highest,52
whole,52
imagine,52
best,52
technologies,51
children,51
unemployment,51
though,51
pattern,51
uses,51
study,51
learn,51
immigration,51
variety,51
women,51
families,51
behavior,51
numbers,50
although,50
water,50
protect,50
half,50
age,50
reduced,50
mexico,50
close,50
reduction,50
create,50
allow,49
loans,49
real,49
true,49
column,49
oligopoly,49
expected,49
possibility,49
regulations,49
expect,49
experience,49
ppf,49
ratio,48
start,48
lose,48
earned,48
computer,48
competitors,48
measures,48
assume,48
center,48
shoes,48
import,47
across,47
exactly,47
stocks,47
employer,47
perceived,47
conversely,47
major,47
exchange,47
limited,47
decreases,46
involves,46
coffee,46
mr,46
agreement,46
school,46
compare,46
once,46
salary,46
concept,46
net,46
refrigerators,46
perhaps,46
josã©,46
provided,45
imported,45
merger,45
issue,45
measured,45
factory,45
refers,45
letâs,45
largest,45
investments,45
source,45
come,45
scarcity,45
organization,45
outcome,45
externality,44
method,44
sells,44
review,44
until,44
security,44
term,44
annual,44
excess,44
potential,44
gap,44
course,44
majority,44
seem,44
equation,44
results,44
incentives,44
illustrate,44
percent,43
discuss,43
consume,43
works,43
banks,43
taking,43
factor,43
determined,43
americans,43
describe,43
easy,43
becomes,42
note,42
dollar,42
april,42
land,42
represents,42
focus,42
therefore,42
tools,42
decision,42
rule,42
energy,41
response,41
news,41
slightly,41
existing,41
equality,41
argument,41
things,41
here,41
having,41
compete,41
rights,41
house,41
tariff,41
concentration,41
turn,41
operate,40
compared,40
canada,40
again,40
highly,40
substantially,40
ereview,40
wealth,40
gets,40
echapter,40
something,40
advertising,40
buyer,40
divide,40
simple,40
eselfcheck,40
competitor,40
ecritical,40
manufacturing,40
exceed,40
else,40
farmers,40
shape,40
preferred,40
march,39
rules,39
put,39
allocative,39
investor,39
away,39
control,39
due,39
specialization,39
members,39
structure,39
leisure,39
useful,39
âthe,39
books,39
goes,39
far,39
apply,39
includes,39
index,38
systems,38
addition,38
payment,38
basic,38
worth,38
rising,38
china,38
barrels,38
continue,38
lumber,38
move,38
wheat,38
eintroduction,38
takes,38
seek,38
allowed,38
lowest,38
pass,37
â,37
qd,37
loan,37
risks,37
median,37
normal,37
cents,37
f,37
affects,37
monopolistically,37
borrowing,37
invest,36
household,36
m,36
exercise,36
equals,36
european,36
exports,36
voting,36
tshirt,36
determines,36
allows,36
assistance,36
fact,36
graphically,36
saudi,36
almost,36
among,36
themselves,36
assets,36
environment,35
significant,35
affordable,35
function,35
decides,35
tshirts,35
pricing,35
past,35
cities,35
full,35
materials,35
shares,35
hard,35
define,35
notice,35
protected,35
values,35
calculation,35
try,35
mutual,35
emissions,35
census,34
types,34
utilitymaximizing,34
appear,34
easily,34
found,34
main,34
regulators,34
being,34
dashed,34
medical,34
rest,34
quite,34
limit,34
party,34
card,34
issued,34
tell,34
happen,34
represent,34
flat,34
involve,34
human,33
someone,33
add,33
clearly,33
actual,33
visit,33
forces,33
identical,33
agreements,33
usually,33
japan,33
sources,33
gives,33
introduction,33
later,33
optimal,33
critical,32
exist,32
maximum,32
consumed,32
nation,32
machines,32
d0,32
drivers,32
event,32
late,32
patent,32
entire,32
definition,32
innovation,32
raises,32
growing,32
depends,32
reduces,32
sets,32
farm,32
believe,32
competing,32
operating,32
fund,32
mergers,32
clean,31
type,31
standard,31
qs,31
hiring,31
obtain,31
impose,31
cover,31
exceeds,31
movie,31
software,31
saving,31
commission,31
haircuts,31
spent,31
role,31
economist,31
cheaper,31
s0,31
cut,31
sketch,31
previous,31
x,31
seems,31
borrow,30
characteristics,30
accounts,30
r,30
york,30
various,30
pressure,30
l,30
rd,30
moral,30
moving,30
react,30
leave,30
congress,30
scenario,30
whose,30
citizens,30
970s,30
contrast,30
generally,30
garbage,30
arabia,30
link,30
costly,30
within,29
airlines,29
trying,29
wants,29
providing,29
cartel,29
decreasing,29
external,29
traditional,29
immigrants,29
extent,29
choosing,29
transportation,29
simply,29
fourth,29
extra,29
equipment,29
video,29
980s,29
live,29
parts,29
extreme,29
unitary,29
somewhat,29
shut,29
easier,29
never,29
cards,29
rent,28
straight,28
starts,28
combinations,28
modified,28
strong,28
outside,28
maximizing,28
tanf,28
beyond,28
century,28
race,28
similarly,28
follow,28
caused,28
input,28
bushels,28
basis,28
afford,28
prevent,28
tire,28
summary,28
bar,28
probably,28
longer,28
looking,28
force,28
germany,28
i,28
skills,28
quotas,27
borrower,27
patterns,27
expand,27
necessary,27
raising,27
situations,27
depending,27
suppliers,27
990s,27
getting,27
lines,27
recession,27
monopsony,27
trap,27
millions,27
rose,27
minus,27
yet,27
chapters,27
lowskill,27
amounts,27
men,27
gallon,27
pounds,27
downward,27
build,27
interests,27
old,27
anything,26
purchases,26
dilemma,26
week,26
e0,26
ability,26
declines,26
president,26
parties,26
extremely,26
marketable,26
trading,26
further,26
avoid,26
deal,26
starting,26
passed,26
gallons,26
resulting,26
building,26
list,26
plants,26
offers,26
separate,26
neither,26
seller,26
ticket,26
management,26
hold,26
netflix,26
drive,26
formula,26
showing,26
medicaid,26
save,26
origin,25
changed,25
setting,25
office,25
appendix,25
thing,25
moreover,25
antidumping,25
election,25
administration,25
shortage,25
done,25
assuming,25
outcomes,25
direct,25
television,25
investing,25
black,25
roughly,25
practices,25
pie,25
burgers,25
suffer,25
related,25
drug,25
charges,25
membership,25
dramatically,25
machine,25
sides,25
wish,25
hhi,25
matter,25
round,25
suggests,25
restaurant,25
substantial,24
argue,24
evaluate,24
compensation,24
beef,24
t,24
nearly,24
differences,24
order,24
intercept,24
doughnuts,24
affected,24
division,24
adding,24
farmer,24
intellectual,24
satisfaction,24
robert,24
enter,24
months,24
portion,24
premiums,24
white,24
j,24
versus,24
rational,24
association,24
events,24
balance,24
travel,24
receiving,24
freedom,24
remain,24
remaining,24
tastes,23
war,23
feel,23
grow,23
final,23
hazard,23
stores,23
pipeline,23
prisonerâs,23
limits,23
remains,23
lrac,23
trillion,23
minutes,23
earns,23
underlying,23
protecting,23
ftc,23
assumption,23
alphonso,23
big,23
evidence,23
degrees,23
salaries,23
wto,23
involved,23
specialize,23
auto,23
prefer,23
patents,23
y,23
projects,23
impossible,23
controls,23
itself,23
negotiations,23
behind,23
institutions,23
holds,23
flow,23
drop,22
requiring,22
america,22
variables,22
sum,22
discussion,22
trips,22
controversial,22
q1,22
typical,22
helps,22
cotton,22
fourfirm,22
medium,22
primary,22
infinite,22
already,22
pound,22
height,22
led,22
store,22
manufacturers,22
machinery,22
earlier,22
ie,22
address,22
open,22
lost,22
illegal,22
discourage,22
giving,22
tires,22
shifted,22
answers,22
gdp,22
accept,22
computers,22
numerical,22
thousands,22
representing,22
substitute,22
changing,22
deposit,22
adverse,21
barrier,21
studies,21
utils,21
selfcheck,21
appropriate,21
000s,21
inside,21
shareholders,21
began,21
begin,21
carry,21
factories,21
six,21
refer,21
discussed,21
included,21
transactions,21
text,21
predatory,21
primarily,21
immediately,21
reductions,21
fairly,21
eg,21
agricultural,21
ones,21
middle,21
sloping,21
s1,21
e1,21
subsidies,21
court,21
microsoft,21
expanding,21
postal,21
block,21
welfare,21
started,21
meet,21
wide,21
explains,21
floors,21
repay,21
estimated,21
retirement,21
items,21
measuring,21
community,21
kinds,21
highskilled,21
remember,21
whatever,20
organic,20
successful,20
termsprinciples,20
science,20
ownership,20
discusses,20
practice,20
moves,20
described,20
shortrun,20
calculations,20
h,20
efforts,20
radio,20
perspective,20
borrowers,20
him,20
child,20
strategy,20
unlikely,20
lorenz,20
defense,20
falling,20
snap,20
byrd,20
bill,20
q0,20
summaryprinciples,20
needed,20
quickly,20
december,20
k,20
smith,20
export,20
gender,20
fifth,20
agree,20
tasks,20
directly,20
0referencesindex1,20
methods,20
south,20
summarymy,20
ceteris,20
infant,20
france,20
g,20
lives,20
weather,20
known,20
termsmy,20
paribus,20
aca,19
combined,19
modification,19
hint,19
losing,19
dividing,19
relationships,19
korea,19
combine,19
declined,19
modern,19
suggest,19
automobile,19
predict,19
everything,19
plans,19
dumping,19
flu,19
brings,19
burden,19
chance,19
month,19
initial,19
explore,19
applies,19
leading,19
action,19
influence,19
regional,19
bad,19
held,19
fred,19
copyright,19
selection,19
coverage,19
pack,19
doing,19
technological,19
arise,19
attract,19
wishes,19
introduced,19
purchasing,19
defined,19
direction,18
wall,18
attempt,18
goals,18
near,18
golf,18
really,18
bought,18
reasonable,18
rental,18
raw,18
effective,18
kingdom,18
offered,18
comparing,18
arises,18
took,18
tangent,18
porkbarrel,18
monthly,18
proposed,18
inefficient,18
ends,18
maximize,18
room,18
retail,18
advantages,18
crosses,18
rich,18
washington,18
homes,18
cameras,18
closer,18
necessarily,18
display,18
field,18
intersects,18
owners,18
push,18
creates,18
shutdown,18
trees,18
dividends,18
macroeconomics,18
regardless,18
corporation,18
eproblemsprinciples,18
play,18
worked,18
complex,18
lowskilled,18
monetary,18
pairs,18
d1,18
eproblemsmy,18
venture,18
oligopolists,18
math,18
forms,18
customer,18
candidates,18
differentiated,17
supplies,17
class,17
twentieth,17
driving,17
constraints,17
causing,17
highrisk,17
regulated,17
downwardsloping,17
insights,17
stay,17
exists,17
june,17
student,17
hand,17
elections,17
trend,17
schedule,17
gatt,17
skilled,17
elderly,17
lies,17
unless,17
cycle,17
elasticities,17
steeper,17
improved,17
fear,17
followed,17
facing,17
increasingly,17
cucumbers,17
recognize,17
spends,17
clothing,17
kind,17
invention,17
said,17
india,17
indicates,17
sale,17
debt,17
effort,17
treasury,17
creating,17
leftward,17
substitutes,17
hired,17
street,17
objectives,17
october,17
meaning,17
barrel,17
looks,17
airline,17
buys,17
alter,17
broader,17
beneficial,17
became,17
paint,17
africa,17
weight,17
multiple,17
break,17
pc,17
margin,17
estimates,16
alternatively,16
oven,16
depend,16
instance,16
diagrams,16
uh,16
box,16
upward,16
considering,16
operates,16
currently,16
helped,16
proportion,16
negotiate,16
imposed,16
label,16
weekly,16
twice,16
lowwage,16
um,16
greatest,16
shaded,16
reputation,16
article,16
sole,16
chain,16
urban,16
media,16
politicians,16
venezuela,16
laborleisure,16
restrictive,16
taken,16
complete,16
redistribution,16
decade,16
actions,16
960s,16
created,16
realworld,16
managers,16
lobby,16
offset,16
band,16
burger,16
goal,16
approximately,16
confess,16
fair,16
internet,16
corresponding,16
plus,16
columns,16
seeks,16
focuses,16
worry,16
cash,16
quintiles,16
borders,16
developed,16
command,16
congressional,16
turkey,16
press,16
electricity,16
commerce,16
shots,16
understanding,16
cigarettes,16
contract,16
shifting,16
expenditures,15
nor,15
bats,15
regarding,15
desire,15
balls,15
guarantee,15
v,15
pension,15
owns,15
providers,15
reflects,15
politics,15
equity,15
industrial,15
nursing,15
widely,15
option,15
inferior,15
serve,15
ac,15
packs,15
density,15
inventions,15
expands,15
reported,15
reflect,15
north,15
ultimately,15
responsiveness,15
differ,15
history,15
options,15
says,15
agencies,15
imposing,15
recall,15
cumulative,15
mother,15
bachelorâs,15
ball,15
interpret,15
drawn,15
resource,15
lilly,15
estimate,15
loses,15
uphow,15
condition,15
voters,15
yield,15
wrote,15
mind,15
illustrated,15
justice,15
consuming,15
considerable,15
brand,15
demanders,15
training,15
fine,14
legislators,14
foods,14
finding,14
economically,14
utilities,14
legally,14
deposits,14
aid,14
capture,14
rightward,14
finance,14
built,14
finally,14
officially,14
cap,14
calculating,14
televisions,14
steel,14
independent,14
respond,14
cigarette,14
agriculture,14
commercial,14
running,14
runs,14
learned,14
despite,14
reform,14
ice,14
project,14
contribute,14
guaranteed,14
prominent,14
steps,14
nonexcludable,14
upper,14
intersection,14
detail,14
camera,14
categories,14
powerful,14
declining,14
workplace,14
november,14
labeled,14
charged,14
exclusive,14
companyâs,14
apple,14
conch,14
seven,14
anyone,14
square,14
crossprice,14
institute,14
cooperation,14
adjustment,14
informed,14
faced,14
itâs,14
journal,14
broad,14
opportunities,14
axes,14
imposes,14
stations,14
cooperate,14
unable,14
saved,14
stop,14
lasagna,14
seen,14
agency,14
vary,14
transaction,14
knows,14
popular,14
necessities,14
acting,14
relevant,14
adults,14
fail,14
raspberry,14
exporting,14
fishing,13
raised,13
circular,13
performance,13
position,13
bushel,13
comes,13
flatter,13
essentially,13
saw,13
outputs,13
regulatory,13
eliminate,13
expectations,13
associated,13
harvest,13
upwhat,13
upvisit,13
deciding,13
specialized,13
statement,13
atc,13
periods,13
driven,13
equivalent,13
belong,13
highwage,13
scientific,13
claims,13
att,13
ask,13
briefly,13
occurred,13
collusion,13
topic,13
eventually,13
game,13
poland,13
talk,13
premium,13
incidence,13
p0,13
chemical,13
sign,13
nontariff,13
faster,13
antipoverty,13
completely,13
altitude,13
allowing,13
lobbying,13
belief,13
distance,13
damage,13
raspberries,13
lillyâs,13
displays,13
walk,13
match,13
owner,13
cuts,13
rectangle,13
presents,13
appears,13
challenge,13
historical,13
item,13
improvement,13
signed,13
tends,13
q3,13
compound,13
consequently,13
explained,13
spillover,13
east,13
sharply,13
desired,13
innovative,13
socially,13
lists,13
report,13
expenses,13
music,13
january,13
my,13
module,13
achieve,13
determining,13
fallen,13
tangency,13
story,13
encourages,13
semiconductors,13
alarm,12
july,12
medicare,12
statements,12
lack,12
species,12
becoming,12
hope,12
respect,12
heavily,12
category,12
female,12
significance,12
fundamental,12
flexible,12
crisis,12
focused,12
unchanged,12
ago,12
district,12
sure,12
spillovers,12
obvious,12
recently,12
task,12
intertemporal,12
planning,12
reserve,12
central,12
structures,12
transit,12
matters,12
friends,12
concerns,12
places,12
onethird,12
shop,12
inches,12
material,12
salmon,12
profitable,12
restaurants,12
test,12
eitc,12
oligopolies,12
wanted,12
europe,12
profitseeking,12
baseball,12
survey,12
complement,12
petunia,12
legislation,12
turns,12
chinese,12
multiplied,12
heating,12
stays,12
develop,12
explanation,12
tried,12
pharmaceutical,12
highskill,12
petroleum,12
fire,12
borrowed,12
indicate,12
permit,12
analyzing,12
sunk,12
importance,12
refrigerator,12
base,12
desirable,12
opposite,12
male,12
august,12
designed,12
equations,12
design,12
healthpill,12
p1,12
cross,12
adam,12
ul,12
entering,12
democracy,12
movements,12
cutting,12
mary,12
iphone,12
argued,12
clock,12
scarce,12
normative,12
mountain,12
differentiation,12
republic,12
offering,12
trump,12
studying,12
bread,12
worse,12
trades,12
executives,12
phones,12
crops,12
ford,12
enacted,12
applying,12
campaign,12
avc,12
practical,12
adds,12
series,12
sizes,11
endangered,11
assumptions,11
drugs,11
kept,11
implies,11
connections,11
considered,11
whites,11
employee,11
john,11
traded,11
supposed,11
parallel,11
purposes,11
universities,11
funding,11
deadweight,11
ogden,11
ages,11
passage,11
town,11
meant,11
prove,11
renters,11
inc,11
communications,11
smoking,11
decisionmaking,11
quarter,11
eat,11
crop,11
spread,11
weeks,11
arrows,11
beginning,11
britain,11
bear,11
liquidity,11
risen,11
barbers,11
facebook,11
longterm,11
region,11
promise,11
selfinterest,11
maintenance,11
prefers,11
piece,11
licenses,11
peopleâs,11
nonunion,11
begins,11
workforce,11
climate,11
experienced,11
stronger,11
schools,11
countryâs,11
allocatively,11
fell,11
plan,11
checking,11
context,11
versa,11
latin,11
disruptions,11
consumes,11
disruption,11
carefully,11
productively,11
quota,11
trip,11
manage,11
tables,11
streaming,11
poems,11
alone,11
young,11
diseconomies,11
civil,11
activities,11
neighborhood,11
watch,11
shoe,11
extended,11
safe,11
telephone,11
tea,11
gained,11
failure,11
meters,11
vacation,11
vice,11
huge,11
behave,11
morgan,11
police,11
holding,10
sewage,10
principal,10
nature,10
significantly,10
decreased,10
thought,10
represented,10
rider,10
cheaply,10
accidents,10
mix,10
expressed,10
member,10
figures,10
originally,10
ensure,10
threat,10
organizations,10
widgets,10
picture,10
inventor,10
walmart,10
fees,10
pizzas,10
wine,10
eating,10
players,10
strict,10
shutting,10
online,10
carbon,10
milk,10
fulltime,10
confidence,10
famous,10
locations,10
discussing,10
fuel,10
eight,10
nigeria,10
writing,10
â1,10
pressures,10
split,10
inventors,10
disadvantage,10
crime,10
ratios,10
pretty,10
requirements,10
institution,10
issuing,10
dioxide,10
engage,10
planes,10
billions,10
directors,10
blacks,10
invested,10
w,10
curved,10
critics,10
homethe,10
autos,10
putting,10
web,10
percentages,10
operations,10
brought,10
partners,10
saying,10
zeroprofit,10
exclude,10
ecotourism,10
doubled,10
meals,10
attainment,10
agents,10
campaigns,10
dealing,10
classify,10
algebra,10
dealer,10
gold,10
slice,10
arrow,10
sauce,10
tries,10
aspects,10
marketplace,10
construction,10
kinder,10
combining,10
trends,10
intersect,10
womenâs,10
defines,10
added,10
meanwhile,10
knowledge,10
risky,10
worldâs,10
barber,10
commonly,10
collect,10
examine,10
emeralds,10
dependent,10
encouraged,10
securities,10
chosen,10
bars,10
desires,10
subscribers,10
supplemental,10
length,10
guarantees,10
authorities,10
stepbystep,10
detailed,10
devices,10
electric,10
treat,10
activity,10
foundation,10
trademark,10
employed,10
mail,10
promote,10
space,10
cheese,10
seeing,10
describes,10
expectancy,10
importing,10
allocate,10
came,10
paper,10
specified,9
micro,9
preventing,9
bankrupt,9
insight,9
purpose,9
solve,9
bills,9
unemployed,9
restrict,9
specifically,9
correct,9
emit,9
innovations,9
effectively,9
mechanisms,9
overnight,9
accurate,9
beach,9
actuarially,9
